"rt","response","ParticipantID","TrialType","ClipID","BlockNum","Condition","SoundCategory","CorrectKey","Accuracy"
3899,"3","231","Retrieval",177,8,-45,"ep",1,FALSE
4043,"4","231","Retrieval",24,9,157.5,"ep",4,TRUE
4320,"3","231","Retrieval",141,9,90,"orch",4,FALSE
3696,"1","231","Retrieval",81,9,22.5,"orch",2,FALSE
4427,"1","231","Retrieval",89,9,-157.5,"synth",2,FALSE
3259,"1","231","Retrieval",191,9,135,"dar",3,FALSE
3472,"3","231","Retrieval",85,9,45,"orch",2,FALSE
3333,"3","231","Retrieval",154,9,112.5,"dar",2,FALSE
4421,"1","231","Retrieval",176,9,-67.5,"ep",3,FALSE
3744,"4","231","Retrieval",125,9,-112.5,"synth",4,TRUE
3360,"2","231","Retrieval",134,9,67.5,"orch",3,FALSE
3675,"4","231","Retrieval",189,9,-45,"ep",3,FALSE
3653,"2","231","Retrieval",100,9,-135,"synth",2,TRUE
3547,"1","231","Retrieval",2,9,-22.5,"dar",1,TRUE
3899,"3","231","Retrieval",40,9,0,"dar",4,FALSE
3440,"1","231","Retrieval",41,9,180,"ep",1,TRUE
3509,"1","231","Retrieval",131,9,-90,"synth",1,TRUE
4181,"2","231","Retrieval",138,10,-90,"ep",2,TRUE
3904,"4","231","Retrieval",82,10,67.5,"dar",1,FALSE
4427,"4","231","Retrieval",28,10,-22.5,"orch",3,FALSE
4827,"3","231","Retrieval",122,10,90,"dar",1,FALSE
4053,"3","231","Retrieval",158,10,112.5,"orch",3,TRUE
4315,"2","231","Retrieval",174,10,135,"orch",1,FALSE
3536,"4","231","Retrieval",8,10,157.5,"synth",4,TRUE
3445,"1","231","Retrieval",33,10,0,"orch",3,FALSE
3328,"2","231","Retrieval",51,10,180,"synth",4,FALSE
3440,"4","231","Retrieval",132,10,-112.5,"ep",1,FALSE
3403,"4","231","Retrieval",140,10,-67.5,"synth",2,FALSE
3835,"3","231","Retrieval",65,10,-157.5,"ep",3,TRUE
4608,"3","231","Retrieval",106,10,-135,"ep",2,FALSE
4043,"2","231","Retrieval",184,10,-45,"synth",4,FALSE
3008,"4","231","Retrieval",64,10,45,"dar",2,FALSE
3232,"1","231","Retrieval",45,10,22.5,"dar",1,TRUE
3264,"3","231","Retrieval",43,11,22.5,"dar",1,FALSE
3291,"1","231","Retrieval",30,11,-22.5,"orch",3,FALSE
3296,"2","231","Retrieval",36,11,0,"orch",3,FALSE
5243,"3","231","Retrieval",135,11,-67.5,"synth",4,FALSE
3499,"2","231","Retrieval",163,11,-45,"synth",2,TRUE
4235,"1","231","Retrieval",126,11,90,"dar",3,FALSE
3867,"1","231","Retrieval",114,11,67.5,"dar",1,TRUE
3429,"4","231","Retrieval",86,11,-157.5,"ep",2,FALSE
3403,"4","231","Retrieval",99,11,-135,"ep",4,TRUE
3333,"4","231","Retrieval",35,11,157.5,"synth",1,FALSE
3483,"3","231","Retrieval",188,11,135,"orch",1,FALSE
4043,"2","231","Retrieval",80,11,45,"dar",2,TRUE
3403,"2","231","Retrieval",144,11,-90,"ep",1,FALSE
3392,"2","231","Retrieval",54,11,180,"synth",1,FALSE
3488,"3","231","Retrieval",145,11,112.5,"orch",3,TRUE
3291,"4","231","Retrieval",117,11,-112.5,"ep",2,FALSE
3312,"2","231","Retrieval",61,12,180,"synth",4,FALSE
3349,"3","231","Retrieval",123,12,-112.5,"ep",2,FALSE
3243,"2","231","Retrieval",87,12,-157.5,"ep",1,FALSE
3547,"3","231","Retrieval",42,12,0,"orch",1,FALSE
3440,"4","231","Retrieval",186,12,-45,"synth",2,FALSE
3419,"3","231","Retrieval",155,12,-67.5,"synth",2,FALSE
3323,"1","231","Retrieval",116,12,90,"dar",1,TRUE
3995,"3","231","Retrieval",165,12,112.5,"orch",3,TRUE
4027,"1","231","Retrieval",150,12,-90,"ep",2,FALSE
4277,"2","231","Retrieval",17,12,-22.5,"orch",1,FALSE
3819,"2","231","Retrieval",50,12,157.5,"synth",2,TRUE
3307,"2","231","Retrieval",49,12,22.5,"dar",1,FALSE
3371,"1","231","Retrieval",101,12,-135,"ep",3,FALSE
4229,"2","231","Retrieval",103,12,67.5,"dar",3,FALSE
3611,"4","231","Retrieval",56,12,45,"dar",4,TRUE
3349,"2","231","Retrieval",192,12,135,"orch",2,TRUE
4912,"2","226","Retrieval",97,1,-22.5,"choir",1,FALSE
4027,"2","226","Retrieval",44,1,-90,"acoustic",4,FALSE
3861,"1","226","Retrieval",48,1,67.5,"willow",4,FALSE
4043,"3","226","Retrieval",170,1,180,"guitar",2,FALSE
4704,"1","226","Retrieval",5,1,-135,"acoustic",2,FALSE
5691,"3","226","Retrieval",84,1,112.5,"guitar",4,FALSE
4699,"3","226","Retrieval",27,1,45,"willow",3,TRUE
4096,"2","226","Retrieval",66,1,90,"willow",3,FALSE
4027,"3","226","Retrieval",9,1,-112.5,"acoustic",3,TRUE
4064,"3","226","Retrieval",178,1,-157.5,"willow",2,FALSE
4320,"1","226","Retrieval",72,1,-67.5,"choir",2,FALSE
3541,"2","226","Retrieval",115,1,135,"guitar",2,TRUE
4091,"2","226","Retrieval",78,1,-45,"choir",3,FALSE
3595,"3","226","Retrieval",159,1,0,"choir",3,TRUE
4475,"4","226","Retrieval",164,1,157.5,"guitar",3,FALSE
4619,"3","226","Retrieval",169,1,22.5,"acoustic",1,FALSE
3461,"1","226","Retrieval",93,2,112.5,"guitar",1,TRUE
5381,"4","226","Retrieval",146,2,135,"guitar",1,FALSE
5328,"2","226","Retrieval",23,2,-90,"acoustic",1,FALSE
5472,"2","226","Retrieval",4,2,-135,"acoustic",4,FALSE
3387,"3","226","Retrieval",139,2,0,"choir",3,TRUE
4203,"1","226","Retrieval",161,2,157.5,"guitar",3,FALSE
4491,"1","226","Retrieval",121,2,-22.5,"choir",1,TRUE
3787,"4","226","Retrieval",37,2,67.5,"willow",3,FALSE
4560,"4","226","Retrieval",20,2,-112.5,"acoustic",2,FALSE
3424,"1","226","Retrieval",190,2,22.5,"acoustic",2,FALSE
3264,"4","226","Retrieval",22,2,45,"willow",4,TRUE
3973,"4","226","Retrieval",55,2,90,"willow",2,FALSE
4080,"4","226","Retrieval",172,2,180,"guitar",2,FALSE
3333,"3","226","Retrieval",171,2,-157.5,"willow",4,FALSE
